Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Vessel Presence Hours
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ae6658437-7ca3-30f3-f014-f554c1eb0b9b,JPN,INARIMARU NO.85,2024-07-23T20:00:00Z,2024-08-20T19:00:00Z,POLE_AND_LINE,FISHING,432507000,9326263,7JAN,2016-05-25T00:36:58Z,2024-08-23T23:59:18Z,671.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a47d5ab63-3367-0259-c1a1-cf9b5e3ee34d,JPN,TAKATOYO MARU NO.88,2024-08-14T03:00:00Z,2024-08-22T17:00:00Z,SET_LONGLINES,FISHING,431047000,,JDXT,2024-07-31T01:41:31Z,2024-08-23T23:59:56Z,202.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",bba006080-011e-e6ea-4962-38c01bf07df3,JPN,NO.81MYOUJINMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,432874000,,7JMP,2015-02-19T22:31:42Z,2024-08-23T23:28:05Z,494.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8c3cfa3ba-a485-1519-4d19-81a3ebbdd666,JPN,TAKEBAYASHITAKE MARU,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431018961,,,2022-11-01T01:28:06Z,2024-08-23T23:03:03Z,549.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fd436865c-cf67-a02b-acb6-29654ccf48ba,JPN,"KAIENMARUNO,73",2024-07-25T00:00:00Z,2024-08-20T04:00:00Z,DRIFTING_LONGLINES,FISHING,431600276,,,2015-05-27T23:58:37Z,2024-08-20T04:21:41Z,5.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",81139e17c-cfaf-267b-cbd8-872b6fc6a8ee,JPN,KIYO MARU NO.18,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431914000,,JBSW,2015-01-31T00:54:55Z,2024-08-23T23:59:23Z,581.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",01d1a289b-bdac-bd2d-678e-fc80b5ce4043,JPN,SHINPUKUMARU,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431601931,,,2016-07-14T08:01:06Z,2024-08-23T23:12:45Z,187.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5a7d59964-4d80-e60a-4109-eb9dec0a32c9,TWN,JIN SING SHYANG NO11,2024-07-23T00:00:00Z,2024-07-27T18:00:00Z,DRIFTING_LONGLINES,FISHING,416003484,,BG3820,2022-10-22T00:26:02Z,2024-08-12T05:33:00Z,113.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ea44acf90-067e-754f-c8f9-dedc7cffc89a,JPN,KOUEI_MARU_NO.31,2024-08-20T20:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,432561000,,JD2294,2014-03-04T03:41:17Z,2024-08-23T23:59:51Z,52.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ded97a9e2-230e-914f-0635-78e0998bcec8,CHN,DAPINGYUYUN99,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412549338,9931202,BZU9J,2021-06-10T02:24:46Z,2024-08-23T23:59:39Z,742.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",cd57af2e6-6f5e-455b-3da5-dd6810ace7d1,CHN,FU YUAN YU 8672,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440679,,BZUY2,2018-09-28T02:44:37Z,2024-08-23T23:48:17Z,669.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3c5955e5f-f81a-2412-c8eb-cc77f718aa4c,CHN,JULONGJIAYA5,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412209137,,BZYS 6,2020-03-07T06:15:44Z,2024-08-23T23:11:04Z,247.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",087d7a1c4-484c-8bbd-b3d3-8e3262a76ead,CHN,FUYUANYU081,2024-07-23T03:00:00Z,2024-08-19T02:00:00Z,FISHING,FISHING,412440478,,BZUN7,2019-08-30T06:30:15Z,2024-08-19T02:37:57Z,253.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",53df54126-6deb-afff-7f74-962319765955,CHN,OUYA1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412439602,,BZ4VZ,2013-08-22T04:30:46Z,2024-08-23T23:10:24Z,401.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c78f659c5-5660-200b-49a4-42143086477d,TWN,MAAN SHIAN NO.12,2024-07-23T00:00:00Z,2024-08-22T02:00:00Z,SQUID_JIGGER,FISHING,416758000,,BI2143,2012-01-12T20:29:43Z,2024-08-22T02:31:46Z,294.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a31f92cab-bd3a-f9a9-9555-7523b90f420e,JPN,NO.5KOWAMARU,2024-08-02T16:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431501822,,,2022-01-08T00:40:06Z,2024-08-23T22:02:59Z,314.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8ab6e2e6b-ba7b-da34-a7fa-4fcea42cf26e,JPN,WAKASHIOMARU NO.31,2024-08-06T04:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431501786,,,2016-07-04T00:13:30Z,2024-08-23T23:59:53Z,202.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",17c536736-684e-1b31-9584-b9f203d70006,TWN,SHUENN FWU YU NO.86,2024-08-22T14:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002643,,BJ4848,2013-02-18T13:51:14Z,2024-08-23T23:20:58Z,7.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d1db2627b-b53a-f828-a515-997ef208e5a5,CHN,LURONGYUANYUYUN168,2024-07-29T10:00:00Z,2024-08-21T18:00:00Z,CARRIER,CARRIER,412329641,,BBZS4,2023-08-11T03:22:28Z,2024-08-23T23:59:33Z,384.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",674206c6d-d104-6999-e349-9c74d8192e1f,TWN,,2024-08-18T07:00:00Z,2024-08-18T09:00:00Z,SQUID_JIGGER,FISHING,416004889,,,2019-01-02T20:12:32Z,2024-08-18T09:11:51Z,3.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",37c099f13-3c6b-b036-1c70-e5bc78a6acaf,CHN,HAIYI78,2024-08-07T14:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412549406,,BZUA7,2022-07-18T01:11:34Z,2024-08-23T23:59:38Z,370.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",bcba0e8de-e16f-5525-731a-e7dbb1e85b7b,TWN,LIEN DAR,2024-08-03T00:00:00Z,2024-08-19T04:00:00Z,SQUID_JIGGER,FISHING,416242600,8686082,BL2169,2022-12-13T00:29:29Z,2024-08-19T04:52:26Z,64.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d30511ef0-08dc-470b-f969-5b5a1c1bbfe6,CHN,FU YUAN YU 083,2024-08-08T23:00:00Z,2024-08-12T09:00:00Z,INCONCLUSIVE,FISHING,412440424,,,2016-04-05T07:25:49Z,2024-08-12T09:48:37Z,8.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b3c17864d-d928-4d6d-7394-6bd23c473a2b,JPN,SENSHOMARU NO.1,2024-07-23T21:00:00Z,2024-07-28T16:00:00Z,POLE_AND_LINE,FISHING,431200170,,JH3414,2018-06-05T02:42:19Z,2024-08-23T22:19:21Z,46.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2177326fb-ba84-51e3-7d72-9952b6b561e0,JPN,FUKUEIMARU NO.11,2024-07-27T08:00:00Z,2024-07-27T20:00:00Z,POLE_AND_LINE,FISHING,431200042,,,2014-12-09T01:43:27Z,2024-08-23T22:41:14Z,5.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d1ebf1cd8-8aec-3768-6979-63e0c2348bfc,JPN,MYOJINMARU  NO.151,2024-07-23T00:00:00Z,2024-07-28T18:00:00Z,POLE_AND_LINE,FISHING,432441000,,JL6647,2015-06-03T02:54:45Z,2024-08-21T20:36:51Z,57.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d21cbf8a4-438c-dda5-3a2e-0b509421d852,JPN,NO.38 YUUJINMARU,2024-07-26T05:00:00Z,2024-08-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,431200541,,,2015-11-30T00:02:45Z,2024-08-23T00:37:00Z,27.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",aadef4a9a-a030-2bee-43ca-4ade18069acb,JPN,MATSUEI MARU NO8,2024-08-06T02:00:00Z,2024-08-16T08:00:00Z,DRIFTING_LONGLINES,FISHING,431245000,9775191,7JUS,2015-08-25T22:11:57Z,2024-08-23T23:59:54Z,247.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",408015040-075b-306b-8744-839c1ecc86b2,JPN,GENEIMARU NO.12,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431704470,,,2016-05-31T00:17:23Z,2024-08-23T23:59:36Z,335.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f04f7bdda-ab50-45dc-fe09-6765560e37e1,JPN,NO71 YAEMARU,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431000870,,,2016-02-14T00:29:22Z,2024-08-23T22:24:57Z,421.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6f5f6aa06-6119-710a-50cc-fb9d7606b500,JPN,SHOSHIN MARU NO.21,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,432906000,,,2016-04-20T07:05:26Z,2024-08-23T23:33:12Z,460.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",471c8b4ba-adda-cd14-bc71-221986a401df,TWN,JIN LONG YU NO.128,2024-07-23T00:00:00Z,2024-07-29T00:00:00Z,DRIFTING_LONGLINES,FISHING,416001965,,BJ4687,2021-02-05T08:43:37Z,2024-08-19T04:05:51Z,144.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",93a2a652a-a28a-78bb-a10d-e16dc1e1c26f,BHS,BALTIC HEATHER,2024-08-20T19:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,311000973,9181144,C6EQ7,2020-06-02T07:24:09Z,2024-08-23T23:59:54Z,53.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0ca293acd-d1d8-1658-0421-5fa99bd60bce,JPN,TAIKO MARU NO.8,2024-08-18T19:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,432971000,9709829,7JQX,2014-02-02T23:07:10Z,2024-08-23T23:59:43Z,100.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",84c14dc2c-c409-cbca-d694-f55fab531b97,CHN,XIN HAI 1273,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421075,,BZW5L,2023-03-25T00:33:33Z,2024-08-23T23:25:41Z,577.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",959b1d382-2363-06eb-df28-0111e97c99f8,CHN,FU YUAN YU8661,2024-07-23T10:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440697,,BZUW7,2018-10-16T00:36:26Z,2024-08-23T23:23:30Z,361.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ab44b2173-3e08-51c7-30a6-5c80b493e68b,CHN,FU YUAN YU 8281,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549487,8573106,BZW1Z,2023-02-09T02:21:47Z,2024-08-23T23:59:57Z,739.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17,CHN,FUYUANYU  8638,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549366,9933731,BZW6V,2022-03-14T07:03:22Z,2024-08-23T23:59:32Z,733.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c6b60e7a5-5680-85e8-24b8-a1d7cbc84bc1,CHN,FU YUAN YU 8662,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440698,,BZUW8,2018-10-16T00:56:53Z,2024-08-23T23:53:46Z,687.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4d3b860b5-51f1-ef48-f164-34f3e5fbde98,CHN,FUYUANYU8673,2024-07-23T03:00:00Z,2024-08-22T21:00:00Z,FISHING,FISHING,412440681,,BZUY3,2019-07-24T03:53:30Z,2024-08-23T22:52:50Z,416.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b01e010be-ed85-a414-3147-592544988e3d,CHN,FU YUAN YU 080,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440477,,BZUN6,2019-08-29T23:44:35Z,2024-08-23T22:49:48Z,400.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0a51c1af7-7fcf-a948-6f31-95cc874c1bde,CHN,FUYUANYU662,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440484,,BVJJ8,2021-06-15T18:31:16Z,2024-08-23T23:58:03Z,732.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a787562d4-42ef-d1ac-ced1-94177538f9b4,CHN,YONG FA  07,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412439762,,BZW4B,2016-02-25T03:07:19Z,2024-08-23T04:25:59Z,299.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9a45f1d38-897e-3316-6296-b842ef1b7e10,CHN,LURONGYUANYU     899,2024-07-23T19:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412329637,,BBIR2,2019-08-09T09:43:02Z,2024-08-23T22:53:23Z,176.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",70ccfb897-7935-bf2d-63e6-889eaa75f5d9,TWN,XING FU FA,2024-08-03T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416221500,,,2017-01-20T14:57:09Z,2024-08-23T23:59:39Z,466.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ad14e68a2-2418-b719-ff0b-4cde7f2e10ec,TWN,FENG YU QUN,2024-08-13T14:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416229700,,BJ5023,2023-03-15T08:06:51Z,2024-08-23T23:58:52Z,71.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3026de75e-e84d-01ca-8fad-6c3b6bc97559,,BUOY42584-18 90%,2024-08-03T05:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,994162788,,,2023-08-02T09:25:41Z,2024-08-23T23:50:32Z,308.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c9135db59-967e-a54e-9d28-890574108e4d,JPN,GENEIMARU NO67,2024-08-06T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431000860,,,2017-05-01T00:29:51Z,2024-08-23T22:52:19Z,363.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4c2051746-6030-630a-d328-124673fb8092,CHN,,2024-08-13T18:00:00Z,2024-08-18T05:00:00Z,FISHING,FISHING,412330000,,,2013-02-21T07:02:49Z,2024-08-19T18:48:56Z,12.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",95744964c-c6c0-56b3-7b59-1d74f60e95ec,TWN,,2024-08-12T17:00:00Z,2024-08-12T18:00:00Z,SQUID_JIGGER,FISHING,416004981,,,2015-08-03T22:44:03Z,2024-08-12T18:07:54Z,2.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7072756f2-2ee0-9237-a7d0-847dad538a45,CHN,FUYUANYU689,2024-08-03T07:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440359,8548620,BVLK5,2023-03-20T20:30:00Z,2024-08-23T22:52:25Z,214.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e,TWN,LIEN YU FA NO 66,2024-07-27T09:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416003205,,BJ4584,2013-10-11T11:58:32Z,2024-08-23T23:58:26Z,521.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",afa5585ce-ea60-28e6-b35f-2b36a7bc7c5a,USA,CAPT MILLIONS III,2024-08-15T03:00:00Z,2024-08-15T06:00:00Z,DRIFTING_LONGLINES,FISHING,367732990,,WDI7869,2016-05-09T21:39:37Z,2024-08-15T06:18:05Z,4.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b57d8eb73-3182-f684-a140-51c4920277a0,CHN,ZHOUYU909,2024-07-23T00:00:00Z,2024-08-16T23:00:00Z,FISHING,FISHING,412421139,,BZKUUL7,2018-12-16T04:46:32Z,2024-07-21T04:44:48Z,498.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a3275946c-cc38-5731-791a-2c52feb9b1b6,JPN,ASAHI MARU NO8,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,POLE_AND_LINE,FISHING,431171000,,JDYL,2017-03-18T01:17:17Z,2024-08-23T23:59:48Z,329.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",17b40a9b9-9ab4-cbe4-a085-e717d7940372,JPN,TAIKOMARU,2024-07-23T11:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431715000,,,2015-11-24T05:36:35Z,2024-08-23T23:59:59Z,176.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",afd324d8f-f15b-8a4c-b15e-af77cf94cc80,,,2024-07-23T00:00:00Z,2024-08-15T20:00:00Z,DRIFTING_LONGLINES,FISHING,800030681,,,2012-12-19T04:49:28Z,2024-08-15T20:47:53Z,565.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5c707be53-3863-6b85-b525-4880aa4a9bdc,CHN,FU YUAN YU 687,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440362,,BVLI5,2024-06-07T07:02:42Z,2024-08-23T22:53:58Z,417.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",669489d81-1c77-0e31-7b1e-41069a47ab3e,CHN,FU YUAN YU 7010,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549509,9930870,BZU4D,2023-03-20T04:23:35Z,2024-08-23T23:59:36Z,721.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b7f72689e-ec06-1971-a0ca-45356139c1bc,CHN,XIN HAI LENG 1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412549528,8537360,BZT08,2022-02-14T06:56:24Z,2024-08-23T23:59:54Z,186.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fd3caead4-4745-dbc4-1130-0370911b8544,CHN,FUYUANYU  8642,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549371,,BZ8VX,2021-04-08T03:16:57Z,2024-08-23T23:59:04Z,736.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",17ebc890d-de81-a7d4-19fe-5caf8d309374,CHN,GUOJI907,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412209145,8679883,BZYH4,2019-10-24T07:25:12Z,2024-08-23T18:27:34Z,502.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",17737ad09-97d2-3310-b20f-bd63bc340a13,CHN,SHUN HANG 7,2024-07-23T16:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412420938,,BZU4N,2017-03-15T09:52:19Z,2024-08-23T23:24:42Z,222.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0bc5c51c9-9c68-0015-aa73-f3f459a498be,LBR,WEI NING,2024-07-26T13:00:00Z,2024-08-02T09:00:00Z,CARRIER,CARRIER,636018227,9064229,A8JH5,2017-10-18T04:01:54Z,2024-08-23T23:59:28Z,165.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc,TWN,HORNG YIH FWU NO.628,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001799,,BJ4570,2021-01-15T00:41:36Z,2024-08-23T23:58:44Z,400.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",036ea36d0-0efb-cbcb-ff6f-9af04b202b70,TWN,PENG YANG,2024-07-24T06:00:00Z,2024-08-20T06:00:00Z,SQUID_JIGGER,FISHING,416248500,9768992,SSD,2019-07-02T17:59:12Z,2024-08-23T23:59:57Z,240.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",07c49ece2-2c60-a531-7037-65b822cd2f9e,TWN,JIN YI NO.88,2024-07-30T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416000292,,BJ4576,2024-03-30T07:16:00Z,2024-08-23T23:58:15Z,555.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",153f792bc-ca12-0b27-9662-ac1d571e8b49,,BUOY42584-12-12 90%,2024-08-03T06:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,994162782,,,2022-05-13T08:17:52Z,2024-08-23T23:59:02Z,327.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",df707e573-3862-3d7c-4868-868d1a34297b,TWN,XING HUA SHENG 686,2024-07-30T20:00:00Z,2024-08-11T12:00:00Z,SQUID_JIGGER,FISHING,416004105,,BI 2612,2024-06-23T18:08:06Z,2024-08-23T23:58:44Z,116.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a5115718f-fb6f-2022-4ddd-7fba417961b8,TWN,AN FONG 118,2024-08-09T08:00:00Z,2024-08-19T05:00:00Z,SQUID_JIGGER,FISHING,416245500,8676659,BL2172,2022-11-14T00:19:43Z,2024-08-19T05:22:47Z,81.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",800ac3cf1-1221-6eb0-a963-30f07b6c6145,JPN,NO.37 DENMARU,2024-08-20T00:00:00Z,2024-08-21T01:00:00Z,DRIFTING_LONGLINES,FISHING,431100770,,,2017-04-06T22:13:33Z,2024-08-23T13:30:46Z,6.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8bd57170f-fa9c-b3b2-3058-366f93625bda,JPN,MIKASAMARU NO.3,2024-08-11T18:00:00Z,2024-08-19T23:00:00Z,TUNA_PURSE_SEINES,FISHING,431789000,,,2020-08-13T04:50:01Z,2024-08-23T22:06:11Z,32.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",09567cb60-0c9b-b68d-bd2c-46f3223395da,VUT,OCEAN VENTURE 6,2024-08-19T05:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,577099000,9694220,YJSS2,2013-06-22T03:56:37Z,2024-08-23T23:58:46Z,74.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1506d08ec-c65b-afc8-76dc-3d1e78d7a33e,TWN,SHUENN MAN NO.23,2024-08-17T18:00:00Z,2024-08-19T04:00:00Z,SQUID_JIGGER,FISHING,416006763,9925863,BL2161,2021-01-07T03:55:32Z,2024-08-19T04:29:48Z,35.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c424a4224-4606-f521-40e7-d22bce0ef0d2,JPN,SHOKOU MARU NO.15,2024-08-11T19:00:00Z,2024-08-14T05:00:00Z,TUNA_PURSE_SEINES,FISHING,431107000,,,2021-08-17T03:58:21Z,2024-08-23T00:20:56Z,24.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6a2183f64-4952-9275-bbef-60b2947bc023,JPN,FUKUTOKUMARU NO.78,2024-07-23T00:00:00Z,2024-07-27T12:00:00Z,POLE_AND_LINE,FISHING,431602570,,JM6655,2015-04-10T15:46:56Z,2024-08-19T01:14:18Z,83.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f6a563b15-5847-23f7-ab2f-c5f90db2bcfb,JPN,ATAGO MARU NO.21,2024-07-23T00:00:00Z,2024-07-28T13:00:00Z,POLE_AND_LINE,FISHING,431311000,,JM6660,2015-06-12T22:03:59Z,2024-08-21T07:40:53Z,36.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b02699299-9eb9-f497-6a33-140021acbc7f,JPN,EISEIMARU NO.8,2024-07-23T00:00:00Z,2024-08-21T07:00:00Z,POLE_AND_LINE,FISHING,431200060,,JEED,2013-04-23T03:42:05Z,2024-08-23T23:58:00Z,259.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",53c50a236-6cf0-9292-870f-dfdcf25c7c13,JPN,NO.15 FUKUSHOUMARU,2024-07-26T07:00:00Z,2024-08-18T23:00:00Z,DRIFTING_LONGLINES,FISHING,431600740,,,2016-05-26T00:46:55Z,2024-08-23T23:56:51Z,286.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",61256d994-44e5-a19c-dedd-ea1f91cce519,JPN,NO68YAHATAMARU,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431004618,,,2016-05-13T23:37:02Z,2024-08-23T21:56:14Z,430.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",89b29a461-16a7-85e7-7f3f-cdbd0b10e624,JPN,KAIYOUMARU NO30,2024-07-23T02:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431701760,,JC337,2022-01-16T22:46:09Z,2024-08-23T23:13:53Z,595.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7f1880b07-7a87-5c20-6ee6-5a2c3115ebf0,CHN,SHUN ZE  87,2024-07-23T00:00:00Z,2024-07-27T23:00:00Z,SQUID_JIGGER,FISHING,412420471,,BZ8VN,2023-12-10T22:14:49Z,2024-08-14T11:37:10Z,120.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ae31ded75-5106-9472-8da7-4182697dd1c6,JPN,NO83INARIMARU,2024-07-23T00:00:00Z,2024-08-18T14:00:00Z,POLE_AND_LINE,FISHING,431903000,9156747,JHQK,2014-04-04T00:56:16Z,2024-08-23T23:59:33Z,606.00
