ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing,vessel_id_1,in_transit_aoi_p1,in_transit_aoi_p2,in_primary_area_p1,in_primary_area_p2,vv_url,new_ves
431700140,NA,FALSE,2388d45a5-59cd-44a0-46e7-7c3f54665d04,SHINEIMARU NO.17,JE3114,JPN,fishing,drifting_longlines,431700140-2388d45a5-59cd-44a0-46e7-7c3f54665d04-019693e3efd8,03/05/2025 02:05,JPN,KESENNUMA,4,30.88,0,17,37,2388d45a5-59cd-44a0-46e7-7c3f54665d04,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/2388d45a5-59cd-44a0-46e7-7c3f54665d04?&start=2025-05-01&end=2025-06-02,FALSE
431700250,NA,FALSE,b8472a149-956c-7ab0-3567-86b1de21b431,NO15 CHIDORIMARU,JNMN,JPN,fishing,squid_jigger,431700250-b8472a149-956c-7ab0-3567-86b1de21b431-0196bcc1be80,11/05/2025 00:32,JPN,HACHINOHE,4,22.96,0,8,10,b8472a149-956c-7ab0-3567-86b1de21b431,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b8472a149-956c-7ab0-3567-86b1de21b431?&start=2025-05-09&end=2025-06-02,TRUE
431700310,NA,FALSE,8ab9fde6c-c8a9-0d6c-9fba-00d344da46d3,KIYOMARU NO3,NA,JPN,fishing,squid_jigger,431700310-8ab9fde6c-c8a9-0d6c-9fba-00d344da46d3-0196ab8fe768,07/05/2025 16:24,JPN,HACHINOHE,4,26.29,0,10,14,8ab9fde6c-c8a9-0d6c-9fba-00d344da46d3,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8ab9fde6c-c8a9-0d6c-9fba-00d344da46d3?&start=2025-05-05&end=2025-06-02,TRUE
431700574,NA,FALSE,35caced42-2a22-5b8e-e839-adda94b065d8,GENEIMARU NO78,NA,JPN,fishing,squid_jigger,431700574-35caced42-2a22-5b8e-e839-adda94b065d8-0196a8e57078,07/05/2025 03:58,JPN,HACHINOHE,4,26.83,0,10,16,35caced42-2a22-5b8e-e839-adda94b065d8,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/35caced42-2a22-5b8e-e839-adda94b065d8?&start=2025-05-05&end=2025-06-02,TRUE
431700589,NA,FALSE,3f4821746-607a-0651-bcc3-736b7b75b7ab,NO81GENEIMARU,NA,JPN,fishing,squid_jigger,431700589-3f4821746-607a-0651-bcc3-736b7b75b7ab-0196afcb1078,08/05/2025 12:07,JPN,HACHINOHE,4,25.46,0,21,14,3f4821746-607a-0651-bcc3-736b7b75b7ab,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/3f4821746-607a-0651-bcc3-736b7b75b7ab?&start=2025-05-06&end=2025-06-02,TRUE
431700719,NA,FALSE,0c263e565-55bf-e173-7e03-9409426f58c0,NO.83GENEIMARU,NA,JPN,fishing,squid_jigger,431700719-0c263e565-55bf-e173-7e03-9409426f58c0-0196ae130bf0,08/05/2025 04:06,JPN,HACHINOHE,4,25.79,0,15,15,0c263e565-55bf-e173-7e03-9409426f58c0,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0c263e565-55bf-e173-7e03-9409426f58c0?&start=2025-05-06&end=2025-06-02,TRUE
431700850,NA,FALSE,ac212114f-f3b1-00ab-786b-e4ea8e3ab18f,NO23 CHIDORIMARU,JE3038,JPN,fishing,squid_jigger,431700850-ac212114f-f3b1-00ab-786b-e4ea8e3ab18f-0196bd37bd88,11/05/2025 02:41,JPN,HACHINOHE,4,22.88,0,10,10,ac212114f-f3b1-00ab-786b-e4ea8e3ab18f,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ac212114f-f3b1-00ab-786b-e4ea8e3ab18f?&start=2025-05-09&end=2025-06-02,TRUE
431701760,NA,FALSE,89b29a461-16a7-85e7-7f3f-cdbd0b10e624,KAIYOUMARU NO30,JC337,JPN,fishing,squid_jigger,431701760-89b29a461-16a7-85e7-7f3f-cdbd0b10e624-0196416b5b88,17/04/2025 01:44,JPN,HACHINOHE,4,46.92,0,28,37,89b29a461-16a7-85e7-7f3f-cdbd0b10e624,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/89b29a461-16a7-85e7-7f3f-cdbd0b10e624?&start=2025-04-15&end=2025-06-02,FALSE
431704470,NA,FALSE,408015040-075b-306b-8744-839c1ecc86b2,GENEIMARU NO.12,NA,JPN,fishing,squid_jigger,431704470-408015040-075b-306b-8744-839c1ecc86b2-0196ab386128,07/05/2025 14:48,JPN,HACHINOHE,4,26.38,0,11,15,408015040-075b-306b-8744-839c1ecc86b2,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/408015040-075b-306b-8744-839c1ecc86b2?&start=2025-05-05&end=2025-06-02,TRUE
431704480,NA,FALSE,ebbf24a94-4b15-47c0-51ed-6b3ebdcd96f1,NO21YAEMARU,NA,JPN,fishing,squid_jigger,431704480-ebbf24a94-4b15-47c0-51ed-6b3ebdcd96f1-0196bd61fdf0,11/05/2025 03:27,JPN,HACHINOHE,4,22.83,0,4,10,ebbf24a94-4b15-47c0-51ed-6b3ebdcd96f1,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ebbf24a94-4b15-47c0-51ed-6b3ebdcd96f1?&start=2025-05-09&end=2025-06-02,TRUE
431704510,NA,FALSE,4fcf3cb27-7c18-93b3-a89c-350a5b06e5ff,GENEIMARU NO68,NA,JPN,fishing,squid_jigger,431704510-4fcf3cb27-7c18-93b3-a89c-350a5b06e5ff-0196adc65738,08/05/2025 02:42,JPN,HACHINOHE,4,25.88,0,7,15,4fcf3cb27-7c18-93b3-a89c-350a5b06e5ff,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/4fcf3cb27-7c18-93b3-a89c-350a5b06e5ff?&start=2025-05-06&end=2025-06-02,TRUE
431709000,9816139,FALSE,c1e786cc3-32ce-3a14-d74b-b4f852b7400a,FUKUSHIMA MARU,7KBD,JPN,fishing,drifting_longlines,431709000-c1e786cc3-32ce-3a14-d74b-b4f852b7400a-0196c83af448,13/05/2025 06:00,JPN,ONAHAMA,4,20.71,0,7,23,c1e786cc3-32ce-3a14-d74b-b4f852b7400a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c1e786cc3-32ce-3a14-d74b-b4f852b7400a?&start=2025-05-11&end=2025-06-02,TRUE
431715000,NA,FALSE,17b40a9b9-9ab4-cbe4-a085-e717d7940372,TAIKOMARU,NA,JPN,fishing,drifting_longlines,431715000-17b40a9b9-9ab4-cbe4-a085-e717d7940372-019720530080,30/05/2025 08:33,JPN,SENDAI,4,3.63,0,0,0,17b40a9b9-9ab4-cbe4-a085-e717d7940372,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/17b40a9b9-9ab4-cbe4-a085-e717d7940372?&start=2025-05-28&end=2025-06-02,FALSE
431731000,9931264,FALSE,d67e81a69-9630-d859-459c-12841cc2d4a6,SHOSHIN MARU NO81,7KLT,JPN,fishing,drifting_longlines,431731000-d67e81a69-9630-d859-459c-12841cc2d4a6-0197237a67d0,30/05/2025 23:15,JPN,HACHINOHE,3,3,0,0,0,d67e81a69-9630-d859-459c-12841cc2d4a6,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d67e81a69-9630-d859-459c-12841cc2d4a6?&start=2025-05-28&end=2025-06-02,FALSE
431733000,9951202,FALSE,dc3f73d0d-d4a7-87eb-9d74-f989bad88b99,NO7.FUKUKYUMARU,7KLW,JPN,fishing,drifting_longlines,431733000-dc3f73d0d-d4a7-87eb-9d74-f989bad88b99-0195dfb72e58,29/03/2025 02:24,JPN,YAIZU,4,65.88,0,43,91,dc3f73d0d-d4a7-87eb-9d74-f989bad88b99,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/dc3f73d0d-d4a7-87eb-9d74-f989bad88b99?&start=2025-03-27&end=2025-06-02,FALSE
431748000,9951460,FALSE,a161913ae-eb67-edf5-068d-314d4570abc5,MIYAGIMARU,7KLA,JPN,fishing,fishing,431748000-a161913ae-eb67-edf5-068d-314d4570abc5-01966b2de4e0,25/04/2025 04:21,JPN,ISHINOMAKI,4,38.79,0,21,49,a161913ae-eb67-edf5-068d-314d4570abc5,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a161913ae-eb67-edf5-068d-314d4570abc5?&start=2025-04-23&end=2025-06-02,FALSE
431749000,9902380,FALSE,577eec0c5-56e8-0556-ebe3-8e20564a0e6e,KOEI MARU NO.6,7KGW,JPN,fishing,drifting_longlines,431749000-577eec0c5-56e8-0556-ebe3-8e20564a0e6e-0196ee0894f0,20/05/2025 14:11,JPN,SHIMIZU,3,13.38,0,0,0,577eec0c5-56e8-0556-ebe3-8e20564a0e6e,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/577eec0c5-56e8-0556-ebe3-8e20564a0e6e?&start=2025-05-18&end=2025-06-02,FALSE
431763000,NA,FALSE,a990b9711-1b7b-c502-7a77-bd18f1494e7a,KOTOSHIROMARU NO.15,JM6659,JPN,fishing,pole_and_line,431763000-a990b9711-1b7b-c502-7a77-bd18f1494e7a-01971e2fda30,29/05/2025 22:35,JPN,KESENNUMA,4,4.04,0,0,0,a990b9711-1b7b-c502-7a77-bd18f1494e7a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a990b9711-1b7b-c502-7a77-bd18f1494e7a?&start=2025-05-27&end=2025-06-02,TRUE
431765000,9820532,FALSE,722389b57-7f55-2a9f-0091-f5cc2e924b1f,SHONAN MARU,7KAT,JPN,fishing,fishing,431765000-722389b57-7f55-2a9f-0091-f5cc2e924b1f-01971d3b48d0,29/05/2025 18:08,USA,HONOLULU,3,4.21,0,0,0,722389b57-7f55-2a9f-0091-f5cc2e924b1f,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/722389b57-7f55-2a9f-0091-f5cc2e924b1f?&start=2025-05-27&end=2025-06-02,FALSE
431768000,NA,FALSE,a12f87592-2ea4-920d-513a-f7e582437c69,"NIKKO MARU N0,11",JDNH,JPN,fishing,pole_and_line,431768000-a12f87592-2ea4-920d-513a-f7e582437c69-0196fb589628,23/05/2025 04:13,JPN,ISHINOMAKI,4,10.79,0,2,12,a12f87592-2ea4-920d-513a-f7e582437c69,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a12f87592-2ea4-920d-513a-f7e582437c69?&start=2025-05-21&end=2025-06-02,FALSE
431769000,NA,FALSE,5d2644d71-1f0a-de8c-1320-1d35c29cab5d,NIKKO MARU NO.1,JEIK,JPN,fishing,pole_and_line,431769000-5d2644d71-1f0a-de8c-1320-1d35c29cab5d-0196d26d0028,15/05/2025 05:31,JPN,ISHINOMAKI,4,18.75,0,10,41,5d2644d71-1f0a-de8c-1320-1d35c29cab5d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/5d2644d71-1f0a-de8c-1320-1d35c29cab5d?&start=2025-05-13&end=2025-06-02,FALSE
431782000,NA,FALSE,f1135590d-d52f-092f-55a3-17e0e193326d,KESEN MARU,NA,JPN,fishing,drifting_longlines,431782000-f1135590d-d52f-092f-55a3-17e0e193326d-01972017a530,30/05/2025 07:28,JPN,KESENNUMA,3,3.67,0,0,0,f1135590d-d52f-092f-55a3-17e0e193326d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f1135590d-d52f-092f-55a3-17e0e193326d?&start=2025-05-28&end=2025-06-02,FALSE
431783000,9273909,FALSE,c784b054a-ae8c-dbab-cd29-f57336fa805b,ANDROMEDA LEADER,7KMB,JPN,fishing,inconclusive,431783000-c784b054a-ae8c-dbab-cd29-f57336fa805b-0197166a3a70,28/05/2025 10:22,JPN,MIKAWA,4,5.54,0,0,0,c784b054a-ae8c-dbab-cd29-f57336fa805b,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c784b054a-ae8c-dbab-cd29-f57336fa805b?&start=2025-05-26&end=2025-06-02,FALSE
431801000,9119751,FALSE,46253ee96-6e85-1b40-7519-f7171e287b13,MEIHO MARU NO.22,JDUT,JPN,fishing,pole_and_line,431801000-46253ee96-6e85-1b40-7519-f7171e287b13-01970526fe38,25/05/2025 01:55,JPN,ISHINOMAKI,4,8.92,0,2,10,46253ee96-6e85-1b40-7519-f7171e287b13,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/46253ee96-6e85-1b40-7519-f7171e287b13?&start=2025-05-23&end=2025-06-02,FALSE
431801390,NA,FALSE,a71044eeb-b375-8826-8c14-edb2eed6d9fe,SEIRYOUMARU NO.65,JD2755,JPN,fishing,squid_jigger,431801390-a71044eeb-b375-8826-8c14-edb2eed6d9fe-01970a901058,26/05/2025 03:08,JPN,HAKODATE,4,7.83,0,0,0,a71044eeb-b375-8826-8c14-edb2eed6d9fe,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a71044eeb-b375-8826-8c14-edb2eed6d9fe?&start=2025-05-24&end=2025-06-02,TRUE
431838000,9277577,FALSE,868e5cca4-4a1a-7526-7f02-1ecce21f890c,CORONA BRAVE,7KNJ,JPN,fishing,set_longlines,431838000-868e5cca4-4a1a-7526-7f02-1ecce21f890c-0196dc10f8f0,17/05/2025 02:27,AUS,AU NTL,4,16.88,0,11,18,868e5cca4-4a1a-7526-7f02-1ecce21f890c,TRUE,TRUE,FALSE,TRUE,https://globalfishingwatch.org/map/vessel/868e5cca4-4a1a-7526-7f02-1ecce21f890c?&start=2025-05-15&end=2025-06-02,FALSE
431890000,9838694,FALSE,6b8254394-4deb-b476-cf43-e77fdb136f34,SHOYO MARU,7KEQ,JPN,fishing,fishing,431890000-6b8254394-4deb-b476-cf43-e77fdb136f34-0197202a3ee8,30/05/2025 07:48,JPN,YOKKAICHI,4,3.67,0,0,0,6b8254394-4deb-b476-cf43-e77fdb136f34,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/6b8254394-4deb-b476-cf43-e77fdb136f34?&start=2025-05-28&end=2025-06-02,FALSE
431900028,NA,FALSE,334220b6d-df6e-8d43-f2fb-e6745d62efb8,EIHOUMARU NO31,JH3310,JPN,fishing,squid_jigger,431900028-334220b6d-df6e-8d43-f2fb-e6745d62efb8-0196bcac84e8,11/05/2025 00:09,JPN,HACHINOHE,4,22.96,0,9,12,334220b6d-df6e-8d43-f2fb-e6745d62efb8,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/334220b6d-df6e-8d43-f2fb-e6745d62efb8?&start=2025-05-09&end=2025-06-02,TRUE
431900088,NA,FALSE,e1369ec44-445d-05ba-e901-80b7558bb8a0,DAI58KONGOUMARU,NA,JPN,fishing,squid_jigger,431900088-e1369ec44-445d-05ba-e901-80b7558bb8a0-0196a8cffc48,07/05/2025 03:35,JPN,HAKODATE,4,26.83,0,10,8,e1369ec44-445d-05ba-e901-80b7558bb8a0,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e1369ec44-445d-05ba-e901-80b7558bb8a0?&start=2025-05-05&end=2025-06-02,TRUE
431900202,NA,FALSE,439077966-6808-03d5-35b3-3bcc41b755d3,NICHIEI MARU NO51,JH2858,JPN,fishing,fishing,431900202-439077966-6808-03d5-35b3-3bcc41b755d3-0196c93912f8,13/05/2025 10:38,JPN,HACHINOHE,4,20.54,0,4,8,439077966-6808-03d5-35b3-3bcc41b755d3,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/439077966-6808-03d5-35b3-3bcc41b755d3?&start=2025-05-11&end=2025-06-02,TRUE
431914000,NA,FALSE,81139e17c-cfaf-267b-cbd8-872b6fc6a8ee,KIYO MARU NO.18,JBSW,JPN,fishing,pole_and_line,431914000-81139e17c-cfaf-267b-cbd8-872b6fc6a8ee-01971f62f360,30/05/2025 04:11,JPN,KESENNUMA,3,3.79,0,0,0,81139e17c-cfaf-267b-cbd8-872b6fc6a8ee,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/81139e17c-cfaf-267b-cbd8-872b6fc6a8ee?&start=2025-05-28&end=2025-06-02,FALSE
431931000,NA,FALSE,fea1a7f91-115a-a9cf-df49-e81050b58878,NO.85KOFUKUMARU,JD2708,JPN,fishing,squid_jigger,431931000-fea1a7f91-115a-a9cf-df49-e81050b58878-0196adfcad60,08/05/2025 03:42,JPN,HAKODATE,4,25.83,0,10,14,fea1a7f91-115a-a9cf-df49-e81050b58878,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/fea1a7f91-115a-a9cf-df49-e81050b58878?&start=2025-05-06&end=2025-06-02,TRUE
432256000,NA,FALSE,f6c3fbbe0-006a-376c-1216-377cb28ff5c3,TATSUYOSHIMARU,JM6661,JPN,fishing,pole_and_line,432256000-f6c3fbbe0-006a-376c-1216-377cb28ff5c3-01971a96f818,29/05/2025 05:49,JPN,KESENNUMA,4,4.75,0,0,0,f6c3fbbe0-006a-376c-1216-377cb28ff5c3,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f6c3fbbe0-006a-376c-1216-377cb28ff5c3?&start=2025-05-27&end=2025-06-02,TRUE
432306000,9250593,FALSE,c4a4162c0-0c99-22bc-b27a-46e19c7edea1,TAIWAMARU NO.78,JNKR,JPN,fishing,drifting_longlines,432306000-c4a4162c0-0c99-22bc-b27a-46e19c7edea1-0196ec5120f0,20/05/2025 06:11,JPN,JPN-34,4,13.71,0,1,0,c4a4162c0-0c99-22bc-b27a-46e19c7edea1,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c4a4162c0-0c99-22bc-b27a-46e19c7edea1?&start=2025-05-18&end=2025-06-02,FALSE
432366000,NA,FALSE,9b8ddf725-5a48-dd6b-4d36-1b17c9dda521,SEIRYUMARU NO.18,JM6732,JPN,fishing,pole_and_line,432366000-9b8ddf725-5a48-dd6b-4d36-1b17c9dda521-01971f342eb8,30/05/2025 03:20,JPN,KESENNUMA,4,3.83,0,0,0,9b8ddf725-5a48-dd6b-4d36-1b17c9dda521,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/9b8ddf725-5a48-dd6b-4d36-1b17c9dda521?&start=2025-05-28&end=2025-06-02,TRUE
432374000,9279472,FALSE,bfbbaf6a2-24db-1403-05f4-0a70fc614926,CHOKYUMARUNO12,JIHM,JPN,fishing,drifting_longlines,432374000-bfbbaf6a2-24db-1403-05f4-0a70fc614926-0196bd649600,11/05/2025 03:30,JPN,KESENNUMA,3,22.83,0,0,0,bfbbaf6a2-24db-1403-05f4-0a70fc614926,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/bfbbaf6a2-24db-1403-05f4-0a70fc614926?&start=2025-05-09&end=2025-06-02,FALSE
432384000,NA,FALSE,cbcc6eb36-6ade-64cf-bc19-5182e73011d1,GENKICHI MARU NO.27,JH3485,JPN,fishing,pole_and_line,432384000-cbcc6eb36-6ade-64cf-bc19-5182e73011d1-01971eebd730,30/05/2025 02:01,JPN,KESENNUMA,4,3.88,0,0,0,cbcc6eb36-6ade-64cf-bc19-5182e73011d1,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/cbcc6eb36-6ade-64cf-bc19-5182e73011d1?&start=2025-05-28&end=2025-06-02,TRUE
432425000,NA,FALSE,0283ff807-71ef-c4dd-6ed2-43084ed354e2,SEIRYU MARU NO.5,JM6734,JPN,fishing,pole_and_line,432425000-0283ff807-71ef-c4dd-6ed2-43084ed354e2-01971fbef9f8,30/05/2025 05:51,JPN,KESENNUMA,4,3.75,0,0,0,0283ff807-71ef-c4dd-6ed2-43084ed354e2,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0283ff807-71ef-c4dd-6ed2-43084ed354e2?&start=2025-05-28&end=2025-06-02,TRUE
432441000,NA,FALSE,d1ebf1cd8-8aec-3768-6979-63e0c2348bfc,MYOJINMARU  NO.151,JL6647,JPN,fishing,pole_and_line,432441000-d1ebf1cd8-8aec-3768-6979-63e0c2348bfc-019722d1b838,30/05/2025 20:10,JPN,SHIOGAMA,3,3.13,0,0,0,d1ebf1cd8-8aec-3768-6979-63e0c2348bfc,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d1ebf1cd8-8aec-3768-6979-63e0c2348bfc?&start=2025-05-28&end=2025-06-02,TRUE
432561000,NA,FALSE,ea44acf90-067e-754f-c8f9-dedc7cffc89a,KOUEI_MARU_NO.31,JD2294,JPN,fishing,drifting_longlines,432561000-ea44acf90-067e-754f-c8f9-dedc7cffc89a-0196e17e4518,18/05/2025 03:44,JPN,KESENNUMA,3,15.83,0,0,0,ea44acf90-067e-754f-c8f9-dedc7cffc89a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ea44acf90-067e-754f-c8f9-dedc7cffc89a?&start=2025-05-16&end=2025-06-02,FALSE
432706000,9524877,FALSE,e51762652-28c5-e78a-1ba0-503dce2969cb,YAIZU,7JEW,JPN,fishing,fishing,432706000-e51762652-28c5-e78a-1ba0-503dce2969cb-01971a449e10,29/05/2025 04:19,JPN,YAIZU,3,4.79,0,0,0,e51762652-28c5-e78a-1ba0-503dce2969cb,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e51762652-28c5-e78a-1ba0-503dce2969cb?&start=2025-05-27&end=2025-06-02,TRUE
432761000,NA,FALSE,d8433aace-e861-3f6c-4169-0678258b15e7,SHINMEI MARU,JD3068,JPN,fishing,drifting_longlines,432761000-d8433aace-e861-3f6c-4169-0678258b15e7-0196e658de90,19/05/2025 02:21,JPN,KESENNUMA,4,14.88,0,5,7,d8433aace-e861-3f6c-4169-0678258b15e7,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d8433aace-e861-3f6c-4169-0678258b15e7?&start=2025-05-17&end=2025-06-02,FALSE
432776000,NA,FALSE,26dcd72f9-9e69-e0b2-798b-b55ebc46e17d,YUKIMARU NO17,NA,JPN,fishing,drifting_longlines,432776000-26dcd72f9-9e69-e0b2-798b-b55ebc46e17d-0197000de4c0,24/05/2025 02:10,JPN,KESENNUMA,4,9.88,0,5,0,26dcd72f9-9e69-e0b2-798b-b55ebc46e17d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/26dcd72f9-9e69-e0b2-798b-b55ebc46e17d?&start=2025-05-22&end=2025-06-02,FALSE
432874000,NA,FALSE,bba006080-011e-e6ea-4962-38c01bf07df3,NO.81MYOUJINMARU,7JMP,JPN,fishing,squid_jigger,432874000-bba006080-011e-e6ea-4962-38c01bf07df3-0196bcc8a038,11/05/2025 00:39,JPN,HACHINOHE,4,22.96,0,5,12,bba006080-011e-e6ea-4962-38c01bf07df3,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/bba006080-011e-e6ea-4962-38c01bf07df3?&start=2025-05-09&end=2025-06-02,TRUE
432890000,9668415,FALSE,dcb50dabf-f9c4-6daa-aa3d-40aca728b421,MYOJIN NO1,7JNG,JPN,fishing,drifting_longlines,432890000-dcb50dabf-f9c4-6daa-aa3d-40aca728b421-01967f5370e8,29/04/2025 02:14,JPN,KESENNUMA,4,34.88,0,7,31,dcb50dabf-f9c4-6daa-aa3d-40aca728b421,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/dcb50dabf-f9c4-6daa-aa3d-40aca728b421?&start=2025-04-27&end=2025-06-02,FALSE
432896000,NA,FALSE,5dcc0cfd6-6e5a-6a3e-20b6-d42ec4ac045a,KINEIMARU NO.37,7JNS,JPN,fishing,drifting_longlines,432896000-5dcc0cfd6-6e5a-6a3e-20b6-d42ec4ac045a-0196ebf10f30,20/05/2025 04:26,JPN,KESENNUMA,3,13.79,0,0,0,5dcc0cfd6-6e5a-6a3e-20b6-d42ec4ac045a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/5dcc0cfd6-6e5a-6a3e-20b6-d42ec4ac045a?&start=2025-05-18&end=2025-06-02,FALSE
432906000,NA,FALSE,6f5f6aa06-6119-710a-50cc-fb9d7606b500,SHOSHIN MARU NO.21,NA,JPN,fishing,squid_jigger,432906000-6f5f6aa06-6119-710a-50cc-fb9d7606b500-0196a8fe4008,07/05/2025 04:25,JPN,HACHINOHE,4,26.79,0,7,13,6f5f6aa06-6119-710a-50cc-fb9d7606b500,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/6f5f6aa06-6119-710a-50cc-fb9d7606b500?&start=2025-05-05&end=2025-06-02,TRUE
432907000,NA,FALSE,0ef84024d-da6b-a49e-301d-cee9a9fc8ea3,TAIKIMARU NO.81,7JOB,JPN,fishing,drifting_longlines,432907000-0ef84024d-da6b-a49e-301d-cee9a9fc8ea3-01970a5be4e0,26/05/2025 02:11,JPN,KESENNUMA,4,7.88,0,2,1,0ef84024d-da6b-a49e-301d-cee9a9fc8ea3,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0ef84024d-da6b-a49e-301d-cee9a9fc8ea3?&start=2025-05-24&end=2025-06-02,FALSE
432924000,9674672,FALSE,4e7c0c37a-a643-7f0d-be8c-6f8a63fb5395,RYOFUKU MARU NO.38,7JOK,JPN,fishing,drifting_longlines,432924000-4e7c0c37a-a643-7f0d-be8c-6f8a63fb5395-019723589f60,30/05/2025 22:38,JPN,KESENNUMA,3,3.04,0,0,0,4e7c0c37a-a643-7f0d-be8c-6f8a63fb5395,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/4e7c0c37a-a643-7f0d-be8c-6f8a63fb5395?&start=2025-05-28&end=2025-06-02,TRUE
432927000,NA,FALSE,7511e062b-bced-709f-fcb3-c0e9406eb2e3,KAIYOMARU NO51,7JNX,JPN,fishing,fishing,432927000-7511e062b-bced-709f-fcb3-c0e9406eb2e3-01971ff96318,30/05/2025 06:55,JPN,HACHINOHE,4,3.71,0,0,0,7511e062b-bced-709f-fcb3-c0e9406eb2e3,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/7511e062b-bced-709f-fcb3-c0e9406eb2e3?&start=2025-05-28&end=2025-06-02,FALSE
432936000,9682746,FALSE,a7965d4f7-7493-d884-4d93-7b38986d95e9,KOEI MARU NO.78,7JPK,JPN,fishing,drifting_longlines,432936000-a7965d4f7-7493-d884-4d93-7b38986d95e9-01971b7c56d8,29/05/2025 10:00,JPN,SHIMIZU,3,4.54,0,0,0,a7965d4f7-7493-d884-4d93-7b38986d95e9,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a7965d4f7-7493-d884-4d93-7b38986d95e9?&start=2025-05-27&end=2025-06-02,TRUE
432942000,9689859,FALSE,15ddf6acd-d1c9-6a60-ec0c-0fecc61a4a0c,FUKUYO MARU NO.7,7JPQ,JPN,fishing,set_longlines,432942000-15ddf6acd-d1c9-6a60-ec0c-0fecc61a4a0c-019722caf1d8,30/05/2025 20:03,AUS,TAROONA,3,3.13,0,0,0,15ddf6acd-d1c9-6a60-ec0c-0fecc61a4a0c,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/15ddf6acd-d1c9-6a60-ec0c-0fecc61a4a0c?&start=2025-05-28&end=2025-06-02,FALSE
